;LOCAL;SECAO;CANDIDATO;VOTOS
4317;EE Paulo Teixeira Costa;64;CARLIM;3
4318;EE Paulo Teixeira Costa;64;SELMA MORENA;1
4319;EE Paulo Teixeira Costa;63;MARCELO PETRONE;46
4320;EE Paulo Teixeira Costa;63;DORINHA;44
4321;EE Paulo Teixeira Costa;63;BETINHA DE LÉ;2
4322;EE Paulo Teixeira Costa;63;EDSON MIRANDA;2
4323;EE Paulo Teixeira Costa;63;TAZINHA;2
4324;EE Paulo Teixeira Costa;63;PRISCILA MATOS;1
4325;EE Paulo Teixeira Costa;63;THIAGO DURÃES;2
4326;EE Paulo Teixeira Costa;63;TIÃO DE OLEGARIO;2
4327;EE Paulo Teixeira Costa;63;MARIA CLARA;1
4328;EE Paulo Teixeira Costa;63;MOACIR OLIVEIRA;6
4329;EE Paulo Teixeira Costa;63;HENILTON IMÓVEIS;1
4330;EE Paulo Teixeira Costa;63;ZEZINHO DO SALÃO;1
4331;EE Paulo Teixeira Costa;63;PEDINHA DO BAR;11
4332;EE Paulo Teixeira Costa;63;JOÃO DETETIVE;2
4333;EE Paulo Teixeira Costa;63;JO DA PADARIA;1
4334;EE Paulo Teixeira Costa;63;MOREIRA;1
4335;EE Paulo Teixeira Costa;63;JUNIOR GARÇOM;4
4336;EM Francisco Pereira da Silva;88;MARCELO PETRONE;17
4337;EM Francisco Pereira da Silva;88;JOÃO PELA;70
4338;EM Francisco Pereira da Silva;88;CLAUDIO SAMPA;8
4339;EM Francisco Pereira da Silva;88;ADEMIR PEDREIRO;2
4340;EM Francisco Pereira da Silva;88;VERONICA CHAVES;11
4341;EM Francisco Pereira da Silva;88;ANISIA DO SANTO ANTONIO;2
4342;EM Francisco Pereira da Silva;88;VALDECIR BADEGA;1
4343;EM Francisco Pereira da Silva;88;BETINHA DE LÉ;17
4344;EM Francisco Pereira da Silva;88;ORALDO MARTINS;1
4345;EM Francisco Pereira da Silva;88;EDSON MIRANDA;3
4346;EM Francisco Pereira da Silva;88;TAZINHA;50
4347;EM Francisco Pereira da Silva;88;SOLY;1
4348;EM Francisco Pereira da Silva;88;THIAGO DURÃES;5
4349;EM Francisco Pereira da Silva;88;CLEYTON GARDENAL;3
4350;EM Francisco Pereira da Silva;88;MARIA CLARA;3
4351;EM Francisco Pereira da Silva;88;MOACIR OLIVEIRA;7
4352;EM Francisco Pereira da Silva;88;GATINHO SARMENTO;1
4353;EM Francisco Pereira da Silva;88;JUAREZ DO TRATOR;13
4354;EM Francisco Pereira da Silva;88;HENILTON IMÓVEIS;1
4355;EM Francisco Pereira da Silva;88;ZEZINHO DO SALÃO;9
4356;EM Francisco Pereira da Silva;88;LUCAS BAIXINHO;1
4357;EM Francisco Pereira da Silva;88;CIDA;2
4358;EM Francisco Pereira da Silva;88;PEDINHA DO BAR;1
4359;EM Francisco Pereira da Silva;88;JADSON;1
4360;EM Francisco Pereira da Silva;88;JOÃO DETETIVE;6
4361;EM Francisco Pereira da Silva;88;JO DA PADARIA;1
4362;EM Francisco Pereira da Silva;88;BENE DA BALANÇA;1
4363;EM Francisco Pereira da Silva;88;GLAUBER DA SAÚDE;1
4364;EM Francisco Pereira da Silva;88;ERIC ERLON;2
4365;EM Francisco Pereira da Silva;88;JOÃO LUIZ DE NEGÃO;2
4366;EM Francisco Pereira da Silva;88;EILTON SANTIAGO;3
4367;EM Francisco Pereira da Silva;88;JUNIOR GARÇOM;2
4368;EM Jacurutu;188;MARCELO PETRONE;13
4369;EM Jacurutu;188;LORIM DA PADARIA;4
4370;EM Jacurutu;188;JOÃO PELA;5
4371;EM Jacurutu;188;MARINA SANTANA;1
4372;EM Jacurutu;188;VALDECIR BADEGA;1
4373;EM Jacurutu;188;DORINHA;10
4374;EM Jacurutu;188;BETINHA DE LÉ;3
4375;EM Jacurutu;188;GISELE;14
4376;EM Jacurutu;188;EDSON MIRANDA;17
4377;EM Jacurutu;188;PRISCILA MATOS;1
4378;EM Jacurutu;188;THIAGO DURÃES;21
4379;EM Jacurutu;188;JUNIO BARBOSA;5
4380;EM Jacurutu;188;TIÃO DE OLEGARIO;19
4381;EM Jacurutu;188;LEIDE DA SAÚDE;2
4382;EM Jacurutu;188;NINHÃO;1
4383;EM Jacurutu;188;KÉSLEY;1
4384;EM Jacurutu;188;HENILTON IMÓVEIS;4
4385;EM Jacurutu;188;SERGINHO DA AUTO ELETRICA;1
4386;EM Jacurutu;188;MAERCIO;2
4387;EM Jacurutu;188;JADSON;3
4388;EM Jacurutu;188;JOÃO DETETIVE;1
4389;EM Jacurutu;188;LEILIANE PROFESSORA;2
4390;EM Jacurutu;188;MOREIRA;10
4391;EM Jacurutu;188;CID RODRIGUES;3
4392;EM Jacurutu;188;JOÃO LUIZ DE NEGÃO;1
4393;EM Jacurutu;188;EILTON SANTIAGO;4
4394;EM Jacurutu;188;JARBINHAS;2
4395;EM Jacurutu;188;CARLIM;3
4396;EM Jacurutu;75;MARCELO PETRONE;7
4397;EM Jacurutu;75;LORIM DA PADARIA;3
4398;EM Jacurutu;75;JOÃO PELA;4
4399;EM Jacurutu;75;MARINA SANTANA;1
4400;EM Jacurutu;75;DORINHA;10
4401;EM Jacurutu;75;BETINHA DE LÉ;3
4402;EM Jacurutu;75;GISELE;3
4403;EM Jacurutu;75;DIM DEFICIENTE VISUAL;1
4404;EM Jacurutu;75;EDSON MIRANDA;19
4405;EM Jacurutu;75;PRISCILA MATOS;2
4406;EM Jacurutu;75;THIAGO DURÃES;10
4407;EM Jacurutu;75;CLEYTON GARDENAL;1
4408;EM Jacurutu;75;JUNIO BARBOSA;2
4409;EM Jacurutu;75;TIÃO DE OLEGARIO;18
4410;EM Jacurutu;75;KÉSLEY;2
4411;EM Jacurutu;75;MOACIR OLIVEIRA;1
4412;EM Jacurutu;75;HENILTON IMÓVEIS;1
4413;EM Jacurutu;75;SERGINHO DA AUTO ELETRICA;2
4414;EM Jacurutu;75;JADSON;3
4415;EM Jacurutu;75;MOREIRA;3
4416;EM Jacurutu;75;CID RODRIGUES;5
4417;EM Jacurutu;75;ZE MILTON;1
4418;EM Jacurutu;75;JOÃO LUIZ DE NEGÃO;1
4419;EM Jacurutu;75;EILTON SANTIAGO;1
4420;EM Jacurutu;75;JUNIOR GARÇOM;1
4421;EM Alfim Ferreira Mendes;96;MARCELO PETRONE;3
4422;EM Alfim Ferreira Mendes;96;DORINHA;4
4423;EM Alfim Ferreira Mendes;96;BETINHA DE LÉ;12
4424;EM Alfim Ferreira Mendes;96;RAFA XCAR;1
4425;EM Alfim Ferreira Mendes;96;EDSON MIRANDA;15
4426;EM Alfim Ferreira Mendes;96;EVANDRO PINHO;6
4427;EM Alfim Ferreira Mendes;96;NADIA FRANCO;1
4428;EM Alfim Ferreira Mendes;96;TIÃO DE OLEGARIO;58
4429;EM Alfim Ferreira Mendes;96;MARIA CLARA;37
4430;EM Alfim Ferreira Mendes;96;MOACIR OLIVEIRA;7
4431;EM Alfim Ferreira Mendes;96;PEDINHA DO BAR;1
4432;EM Alfim Ferreira Mendes;96;JADSON;13
4433;EM Alfim Ferreira Mendes;96;BENE DA BALANÇA;1
4434;EM Alfim Ferreira Mendes;96;LIA DE BIDA;1
4435;EM Alfim Ferreira Mendes;96;JOÃO LUIZ DE NEGÃO;2
4436;EM Alfim Ferreira Mendes;96;EILTON SANTIAGO;16
4437;EM Alfim Ferreira Mendes;96;FABIO SALES;14
4438;EM Alfim Ferreira Mendes;96;JUNIOR GARÇOM;2
4439;EM Alfim Ferreira Mendes;96;SELMA MORENA;1
4440;EM Canela Dema;144;MARCELO PETRONE;31
4441;EM Canela Dema;144;JOÃO PELA;3
4442;EM Canela Dema;144;ADEMIR PEDREIRO;5
4443;EM Canela Dema;144;DORINHA;70
4444;EM Canela Dema;144;BETINHA DE LÉ;5
4445;EM Canela Dema;144;EDSON MIRANDA;2
4446;EM Canela Dema;144;PRISCILA MATOS;1
4447;EM Canela Dema;144;THIAGO DURÃES;2
4448;EM Canela Dema;144;JUNIO BARBOSA;4
4449;EM Canela Dema;144;GERALDINHO;1
4450;EM Canela Dema;144;TIÃO DE OLEGARIO;2
4451;EM Canela Dema;144;NINHÃO;1
4452;EM Canela Dema;144;MARIA CLARA;1
4453;EM Canela Dema;144;MOACIR OLIVEIRA;49
4454;EM Canela Dema;144;HENILTON IMÓVEIS;1
4455;EM Canela Dema;144;ZEZINHO DO SALÃO;6
4456;EM Canela Dema;144;PEDINHA DO BAR;2
4457;EM Canela Dema;144;JADSON;5
4458;EM Canela Dema;144;BENE DA BALANÇA;2
4459;EM Canela Dema;144;MOREIRA;1
4460;EM Canela Dema;144;ZE MILTON;2
4461;EM Canela Dema;144;ERIC ERLON;1
4462;EM Canela Dema;144;CAROL RODRIGUES;1
4463;EM Canela Dema;144;JOÃO LUIZ DE NEGÃO;2
4464;EM Canela Dema;144;EILTON SANTIAGO;2
4465;EM Canela Dema;144;JARBINHAS;1
4466;EM Canela Dema;144;JUNIOR GARÇOM;10
4467;EM Canela Dema;144;CARLIM;2
4468;EM Taboleiro;86;MARCELO PETRONE;40
4469;EM Taboleiro;86;LORIM DA PADARIA;43
4470;EM Taboleiro;86;JOÃO PELA;3
4471;EM Taboleiro;86;CLAUDIO SAMPA;2
4472;EM Taboleiro;86;VERONICA CHAVES;2
4473;EM Taboleiro;86;DORINHA;2
4474;EM Taboleiro;86;BETINHA DE LÉ;4
4475;EM Taboleiro;86;EDSON MIRANDA;1
4476;EM Taboleiro;86;THIAGO DURÃES;1
4477;EM Taboleiro;86;JUNIO BARBOSA;9
4478;EM Taboleiro;86;PALOMA PIPOQUINHA;1
4479;EM Taboleiro;86;TIÃO DE OLEGARIO;12
4480;EM Taboleiro;86;MESSIAS;1
4481;EM Taboleiro;86;NINHÃO;1
4482;EM Taboleiro;86;MARIA CLARA;9
4483;EM Taboleiro;86;ANDRE CAIRES;1
4484;EM Taboleiro;86;MOACIR OLIVEIRA;1
4485;EM Taboleiro;86;ELLEN JÉSSICA;2
4486;EM Taboleiro;86;HENILTON IMÓVEIS;4
4487;EM Taboleiro;86;RUBINHO ENFERMEIRO;1
4488;EM Taboleiro;86;LETICIA ASSISTENTE SOCIAL;1
4489;EM Taboleiro;86;MAERCIO;1
4490;EM Taboleiro;86;PEDINHA DO BAR;2
4491;EM Taboleiro;86;JADSON;1
4492;EM Taboleiro;86;MOREIRA;3
4493;EM Taboleiro;86;ERIC ERLON;1
4494;EM Taboleiro;86;GENIVALDO BARROS;2
4495;EM Taboleiro;86;JOÃO LUIZ DE NEGÃO;3
4496;EM Taboleiro;86;EILTON SANTIAGO;1
4497;EM Taboleiro;86;JARBINHAS;1
4498;EM Taboleiro;86;FABIO SALES;1
4499;EM Taboleiro;86;JUNIOR GARÇOM;2
4500;EM Taboleiro;86;CARLIM;1
4501;EM Sebastião Moreira da Silva;142;MARCELO PETRONE;54
4502;EM Sebastião Moreira da Silva;142;LORIM DA PADARIA;2
4503;EM Sebastião Moreira da Silva;142;MARINA SANTANA;1
4504;EM Sebastião Moreira da Silva;142;DORINHA;8
4505;EM Sebastião Moreira da Silva;142;BETINHA DE LÉ;4
4506;EM Sebastião Moreira da Silva;142;EDSON MIRANDA;4
4507;EM Sebastião Moreira da Silva;142;TAZINHA;2
4508;EM Sebastião Moreira da Silva;142;THIAGO DURÃES;9
4509;EM Sebastião Moreira da Silva;142;CLEYTON GARDENAL;1
4510;EM Sebastião Moreira da Silva;142;JUNIO BARBOSA;12
4511;EM Sebastião Moreira da Silva;142;GERALDINHO;3
4512;EM Sebastião Moreira da Silva;142;NILO DO TAXI;1
4513;EM Sebastião Moreira da Silva;142;TIÃO DE OLEGARIO;8
4514;EM Sebastião Moreira da Silva;142;MARIA CLARA;12
4515;EM Sebastião Moreira da Silva;142;MOACIR OLIVEIRA;1
4516;EM Sebastião Moreira da Silva;142;HENILTON IMÓVEIS;7
4517;EM Sebastião Moreira da Silva;142;ÍCARO CABELEREIRO;1
4518;EM Sebastião Moreira da Silva;142;ZEZINHO DO SALÃO;2
4519;EM Sebastião Moreira da Silva;142;SERGINHO DA AUTO ELETRICA;2
4520;EM Sebastião Moreira da Silva;142;LETICIA ASSISTENTE SOCIAL;7
4521;EM Sebastião Moreira da Silva;142;MAERCIO;3
4522;EM Sebastião Moreira da Silva;142;PEDINHA DO BAR;1
4523;EM Sebastião Moreira da Silva;142;JADSON;4
4524;EM Sebastião Moreira da Silva;142;JOÃO DETETIVE;5
4525;EM Sebastião Moreira da Silva;142;MOREIRA;1
4526;EM Sebastião Moreira da Silva;142;GLAUBER DA SAÚDE;2
4527;EM Sebastião Moreira da Silva;142;DILSON CORINGA DO BOI DE JANEI;2
4528;EM Sebastião Moreira da Silva;142;ELIANY MAE ATIPICA;1
4529;EM Sebastião Moreira da Silva;142;FABIO SOUZA;1
4530;EM Sebastião Moreira da Silva;142;JOÃO LUIZ DE NEGÃO;1
4531;EM Sebastião Moreira da Silva;142;GERSON TEIXEIRA;1
4532;EM Sebastião Moreira da Silva;142;JUNIOR GARÇOM;1
4533;Conselho Comunitario Canela D'Ema;220;MARCELO PETRONE;45
4534;Conselho Comunitario Canela D'Ema;220;JOÃO PELA;4
4535;Conselho Comunitario Canela D'Ema;220;VERONICA CHAVES;2
4536;Conselho Comunitario Canela D'Ema;220;ANISIA DO SANTO ANTONIO;3
4537;Conselho Comunitario Canela D'Ema;220;VALDECIR BADEGA;1
4538;Conselho Comunitario Canela D'Ema;220;DORINHA;41
4539;Conselho Comunitario Canela D'Ema;220;BETINHA DE LÉ;2
4540;Conselho Comunitario Canela D'Ema;220;EDSON MIRANDA;1
4541;Conselho Comunitario Canela D'Ema;220;PRISCILA MATOS;2
4542;Conselho Comunitario Canela D'Ema;220;EVANDRO PINHO;2
4543;Conselho Comunitario Canela D'Ema;220;NADIA FRANCO;1
4544;Conselho Comunitario Canela D'Ema;220;THIAGO DURÃES;2
4545;Conselho Comunitario Canela D'Ema;220;JUNIO BARBOSA;1
4546;Conselho Comunitario Canela D'Ema;220;PALOMA PIPOQUINHA;1
4547;Conselho Comunitario Canela D'Ema;220;NILO DO TAXI;1
4548;Conselho Comunitario Canela D'Ema;220;TIÃO DE OLEGARIO;2
4549;Conselho Comunitario Canela D'Ema;220;NINHÃO;2
4550;Conselho Comunitario Canela D'Ema;220;MARIA CLARA;5
4551;Conselho Comunitario Canela D'Ema;220;MOACIR OLIVEIRA;19
4552;Conselho Comunitario Canela D'Ema;220;ELLEN JÉSSICA;1
4553;Conselho Comunitario Canela D'Ema;220;GATINHO SARMENTO;1
4554;Conselho Comunitario Canela D'Ema;220;HENILTON IMÓVEIS;4
4555;Conselho Comunitario Canela D'Ema;220;ZEZINHO DO SALÃO;10
4556;Conselho Comunitario Canela D'Ema;220;SERGINHO DA AUTO ELETRICA;2
4557;Conselho Comunitario Canela D'Ema;220;PEDINHA DO BAR;1
4558;Conselho Comunitario Canela D'Ema;220;LIA DE BIDA;1
4559;Conselho Comunitario Canela D'Ema;220;MOREIRA;1
4560;Conselho Comunitario Canela D'Ema;220;ELIZENE;2
4561;Conselho Comunitario Canela D'Ema;220;FABIO SOUZA;1
4562;Conselho Comunitario Canela D'Ema;220;JOÃO LUIZ DE NEGÃO;1
4563;Conselho Comunitario Canela D'Ema;220;JUNIOR GARÇOM;2
4564;Associação Rural Rio das Antas;247;MARCELO PETRONE;2
4565;Associação Rural Rio das Antas;247;LORIM DA PADARIA;1
4566;Associação Rural Rio das Antas;247;TAZINHA;4
4567;Associação Rural Rio das Antas;247;THIAGO DURÃES;115
4568;Associação Rural Rio das Antas;247;GERALDINHO;1
4569;Associação Rural Rio das Antas;247;ANDRE CAIRES;4
4570;Associação Rural Rio das Antas;247;MOACIR OLIVEIRA;1
4571;Associação Rural Rio das Antas;247;ZEZINHO DO SALÃO;1
4572;Associação Rural Rio das Antas;247;LUCAS BAIXINHO;1
4573;Associação Rural Rio das Antas;247;JO DA PADARIA;1
4574;Associação Rural Rio das Antas;247;MOREIRA;1
4575;Associação Rural Rio das Antas;247;DAYANNE CARDOSO;1
4576;Associação Rural Rio das Antas;247;JOÃO LUIZ DE NEGÃO;2
4577;Associação Rural Rio das Antas;247;EILTON SANTIAGO;15
4578;Associação Rural Rio das Antas;247;JUNIOR GARÇOM;1
4579;Associação Rural Rio das Antas;247;CARLIM;6
4580;EM Antonio dos Anjos;60;MARCELO PETRONE;6
4581;EM Antonio dos Anjos;60;DORINHA;19
4582;EM Antonio dos Anjos;60;ORALDO MARTINS;1
4583;EM Antonio dos Anjos;60;WESLEY GARÇOM;1
4584;EM Antonio dos Anjos;60;EDSON MIRANDA;10
4585;EM Antonio dos Anjos;60;THIAGO DURÃES;4
4586;EM Antonio dos Anjos;60;TIÃO DE OLEGARIO;20
4587;EM Antonio dos Anjos;60;KÉSLEY;3
4588;EM Antonio dos Anjos;60;GATINHO SARMENTO;9
4589;EM Antonio dos Anjos;60;SERGINHO DA AUTO ELETRICA;1
4590;EM Antonio dos Anjos;60;PEDINHA DO BAR;5
4591;EM Antonio dos Anjos;60;JOÃO DETETIVE;3
4592;EM Antonio dos Anjos;60;BENE DA BALANÇA;1
4593;EM Antonio dos Anjos;60;GLAUBER DA SAÚDE;1
4594;EM Antonio dos Anjos;60;MAURICIO COSTA;1
4595;EM Antonio dos Anjos;60;GENIVALDO BARROS;2
4596;EM Antonio dos Anjos;60;CAROL RODRIGUES;1
4597;EM Antonio dos Anjos;60;EILTON SANTIAGO;10
4598;EM Antonio dos Anjos;60;ALAN MIRANDA;4
4599;EM Antonio dos Anjos;60;JUNIOR GARÇOM;1
4600;EM Antonio dos Anjos;60;CARLIM;1
4601;AMUSA;239;MARCELO PETRONE;10
4602;AMUSA;239;JOÃO PELA;1
4603;AMUSA;239;MARINA SANTANA;2
4604;AMUSA;239;VALDECIR BADEGA;1
4605;AMUSA;239;DORINHA;2
4606;AMUSA;239;EDSON MIRANDA;1
4607;AMUSA;239;TAZINHA;2
4608;AMUSA;239;PRISCILA MATOS;4
4609;AMUSA;239;NADIA FRANCO;1
4610;AMUSA;239;THIAGO DURÃES;2
4611;AMUSA;239;CLEYTON GARDENAL;2
4612;AMUSA;239;JUNIO BARBOSA;4
4613;AMUSA;239;NILO DO TAXI;1
4614;AMUSA;239;TIÃO DE OLEGARIO;3
4615;AMUSA;239;MESSIAS;1
4616;AMUSA;239;KÉSLEY;1
4617;AMUSA;239;MARIA CLARA;3
4618;AMUSA;239;MOACIR OLIVEIRA;1
4619;AMUSA;239;HENILTON IMÓVEIS;1
4620;AMUSA;239;ZEZINHO DO SALÃO;2
4621;AMUSA;239;RUBINHO ENFERMEIRO;1
4622;AMUSA;239;LETICIA ASSISTENTE SOCIAL;2
4623;AMUSA;239;JADSON;1
4624;AMUSA;239;LEILIANE PROFESSORA;2
4625;AMUSA;239;CLAUDINHA;1
4626;AMUSA;239;VILSINHO;1
4627;AMUSA;239;MOREIRA;4
4628;AMUSA;239;ZE MILTON;1
4629;AMUSA;239;ERIC ERLON;1
4630;AMUSA;239;MAURICIO COSTA;1
4631;AMUSA;239;ESTÉ DO BRIGADEIRO;1
4632;AMUSA;239;FABIO SOUZA;1
4633;AMUSA;239;JOÃO LUIZ DE NEGÃO;5
4634;AMUSA;239;EILTON SANTIAGO;8
4635;AMUSA;239;JARBINHAS;1
4636;AMUSA;239;ALAN MIRANDA;1
4637;AMUSA;239;JUNIOR GARÇOM;3
4638;AMUSA;239;CARLIM;5
4639;Associação Rural da Barra do Rio;164;BETINHA DE LÉ;2
4640;Associação Rural da Barra do Rio;164;EDSON MIRANDA;83
4641;Associação Rural da Barra do Rio;164;PRISCILA MATOS;1
4642;Associação Rural da Barra do Rio;164;THIAGO DURÃES;13
4643;Associação Rural da Barra do Rio;164;MARIA CLARA;4
4644;Associação Rural da Barra do Rio;164;ZEZINHO DO SALÃO;1
4645;Associação Rural da Barra do Rio;164;JADSON;7
4646;Associação Corrego da Empoeira;145;MARCELO PETRONE;41
4647;Associação Corrego da Empoeira;145;LORIM DA PADARIA;3
4648;Associação Corrego da Empoeira;145;PEDRO (PH);1
4649;Associação Corrego da Empoeira;145;EDSON MIRANDA;1
4650;Associação Corrego da Empoeira;145;TAZINHA;1
4651;Associação Corrego da Empoeira;145;EVANDRO PINHO;1
4652;Associação Corrego da Empoeira;145;NADIA FRANCO;1
4653;Associação Corrego da Empoeira;145;THIAGO DURÃES;2
4654;Associação Corrego da Empoeira;145;JUNIO BARBOSA;12
4655;Associação Corrego da Empoeira;145;NILO DO TAXI;1
4656;Associação Corrego da Empoeira;145;HENILTON IMÓVEIS;1
4657;Associação Corrego da Empoeira;145;MAERCIO;1
4658;Associação Corrego da Empoeira;145;JOÃO DETETIVE;6
4659;Associação Corrego da Empoeira;145;BENE DA BALANÇA;1
4660;Associação Corrego da Empoeira;145;JUNIOR GARÇOM;2
4661;Associação de Laje;236;MARCELO PETRONE;5
4662;Associação de Laje;236;JOÃO PELA;7
4663;Associação de Laje;236;ADEMIR PEDREIRO;1
4664;Associação de Laje;236;DORINHA;10
4665;Associação de Laje;236;EDSON MIRANDA;7
4666;Associação de Laje;236;THIAGO DURÃES;3
4667;Associação de Laje;236;TIÃO DE OLEGARIO;42
4668;Associação de Laje;236;NINHÃO;1
4669;Associação de Laje;236;MOACIR OLIVEIRA;1
4670;Associação de Laje;236;GATINHO SARMENTO;2
4671;Associação de Laje;236;LIA DE BIDA;1
4672;Associação de Laje;236;CAROL RODRIGUES;1
4673;Associação de Laje;236;EILTON SANTIAGO;1
4674;Associação de Laje;236;FABIO SALES;1
4675;Associação de Laje;236;CARLIM;1
4676;EM Formosa;215;MARCELO PETRONE;11
4677;EM Formosa;215;JOÃO PELA;4
4678;EM Formosa;215;DORINHA;10
4679;EM Formosa;215;WESLEY GARÇOM;2
4680;EM Formosa;215;THIAGO DURÃES;2
4681;EM Formosa;215;MOACIR OLIVEIRA;1
4682;EM Formosa;215;ELIETE SILVEIRA;1
4683;EM Formosa;215;ZEZINHO DO SALÃO;2
4684;EM Formosa;215;JADSON;3
4685;EM Formosa;215;ERIC ERLON;2
4686;EM Formosa;215;EILTON SANTIAGO;18
4687;EM Formosa;215;CARLIM;1
4688;Associação Boqueirão Medio;59;MARCELO PETRONE;1
4689;Associação Boqueirão Medio;59;JOÃO PELA;3
4690;Associação Boqueirão Medio;59;CLAUDIO SAMPA;2
4691;Associação Boqueirão Medio;59;ADEMIR PEDREIRO;1
4692;Associação Boqueirão Medio;59;ANISIA DO SANTO ANTONIO;1
4693;Associação Boqueirão Medio;59;DORINHA;1
4694;Associação Boqueirão Medio;59;BETINHA DE LÉ;22
4695;Associação Boqueirão Medio;59;TAZINHA;6
4696;Associação Boqueirão Medio;59;CLEYTON GARDENAL;2
4697;Associação Boqueirão Medio;59;TIÃO DE OLEGARIO;7
4698;Associação Boqueirão Medio;59;LEIDE DA SAÚDE;4
4699;Associação Boqueirão Medio;59;JUAREZ DO TRATOR;6
4700;Associação Boqueirão Medio;59;JARBINHAS;3
4701;EM Lajinha;77;MARCELO PETRONE;6
4702;EM Lajinha;77;JOÃO PELA;5
4703;EM Lajinha;77;CLAUDIO SAMPA;1
4704;EM Lajinha;77;ANISIA DO SANTO ANTONIO;3
4705;EM Lajinha;77;DORINHA;1
4706;EM Lajinha;77;BETINHA DE LÉ;6
4707;EM Lajinha;77;LUIS VINICIUS DO CANTINHO;1
4708;EM Lajinha;77;TAZINHA;8
4709;EM Lajinha;77;EVANDRO PINHO;1
4710;EM Lajinha;77;HENILTON IMÓVEIS;1
4711;EM Lajinha;77;ÍCARO CABELEREIRO;1
4712;EM Lajinha;77;PEDINHA DO BAR;2
4713;EM Lajinha;77;JADSON;1
4714;EM Lajinha;77;JOÃO LUIZ DE NEGÃO;3
4715;EM Lajinha;77;JUNIOR GARÇOM;4
4716;Associação Barreiros;143;MARCELO PETRONE;3
4717;Associação Barreiros;143;DORINHA;5
4718;Associação Barreiros;143;ORALDO MARTINS;1
4719;Associação Barreiros;143;EDSON MIRANDA;23
4720;Associação Barreiros;143;THIAGO DURÃES;2
4721;Associação Barreiros;143;PALOMA PIPOQUINHA;1
4722;Associação Barreiros;143;NILO DO TAXI;1
4723;Associação Barreiros;143;TIÃO DE OLEGARIO;5
4724;Associação Barreiros;143;MARIA CLARA;2
4725;Associação Barreiros;143;AGNELO MEDINA;1
4726;Associação Barreiros;143;MOACIR OLIVEIRA;6
4727;Associação Barreiros;143;ZEZINHO DO SALÃO;2
4728;Associação Barreiros;143;JOÃO DETETIVE;1
4729;Associação Barreiros;143;JOÃO LUIZ DE NEGÃO;1
4730;Associação Barreiros;143;ALAN MIRANDA;1
4731;Associação Barreiros;143;JUNIOR GARÇOM;4
4732;Associação Boqueirão Baixo;256;MARCELO PETRONE;1
4733;Associação Boqueirão Baixo;256;CLAUDIO SAMPA;3
4734;Associação Boqueirão Baixo;256;ANISIA DO SANTO ANTONIO;2
4735;Associação Boqueirão Baixo;256;BETINHA DE LÉ;3
4736;Associação Boqueirão Baixo;256;LUIS VINICIUS DO CANTINHO;1
4737;Associação Boqueirão Baixo;256;TAZINHA;10
4738;Associação Boqueirão Baixo;256;LEIDE DA SAÚDE;10
4739;Associação Boqueirão Baixo;256;JUAREZ DO TRATOR;2
4740;Associação Boqueirão Baixo;256;HENILTON IMÓVEIS;2
4741;Associação Boqueirão Baixo;256;MAERCIO;3
4742;Associação Boqueirão Baixo;256;JARBINHAS;5
4743;EM Sucesso;170;MARCELO PETRONE;2
4744;EM Sucesso;170;JOÃO PELA;8
4745;EM Sucesso;170;CLAUDIO SAMPA;7
4746;EM Sucesso;170;DORINHA;1
4747;EM Sucesso;170;BETINHA DE LÉ;1
4748;EM Sucesso;170;WESLEY GARÇOM;2
4749;EM Sucesso;170;TAZINHA;7
4750;EM Sucesso;170;THIAGO DURÃES;1
4751;EM Sucesso;170;CLEYTON GARDENAL;3
4752;EM Sucesso;170;NILO DO TAXI;1
4753;EM Sucesso;170;MESSIAS;2
4754;EM Sucesso;170;MARIA CLARA;2
4755;EM Sucesso;170;MOACIR OLIVEIRA;4
4756;EM Sucesso;170;JUAREZ DO TRATOR;1
4757;EM Sucesso;170;MAERCIO;2
4758;EM Sucesso;170;JOÃO DETETIVE;1
4759;EM Sucesso;170;MOREIRA;1
4760;EM Sucesso;170;ERIC ERLON;2
4761;EM Sucesso;170;GENIVALDO BARROS;1
4762;EM Sucesso;170;JOÃO LUIZ DE NEGÃO;3
4763;EM Sucesso;170;EILTON SANTIAGO;2
4764;Associação Caiçara;168;MARCELO PETRONE;1
4765;Associação Caiçara;168;LORIM DA PADARIA;21
4766;Associação Caiçara;168;MARINA SANTANA;1
4767;Associação Caiçara;168;ADEMIR PEDREIRO;1
4768;Associação Caiçara;168;BETINHA DE LÉ;2
4769;Associação Caiçara;168;EDSON MIRANDA;1
4770;Associação Caiçara;168;PRISCILA MATOS;1
4771;Associação Caiçara;168;THIAGO DURÃES;3
4772;Associação Caiçara;168;CLEYTON GARDENAL;1
4773;Associação Caiçara;168;JUNIO BARBOSA;1
4774;Associação Caiçara;168;MOACIR OLIVEIRA;1
4775;Associação Caiçara;168;HENILTON IMÓVEIS;2
4776;Associação Caiçara;168;ZEZINHO DO SALÃO;3
4777;Associação Caiçara;168;JOÃO DETETIVE;5
4778;Associação Caiçara;168;VILSINHO;1
4779;Associação Caiçara;168;MOREIRA;1
4780;Associação Caiçara;168;GLAUBER DA SAÚDE;1
4781;Associação Caiçara;168;DAYANNE CARDOSO;1
4782;Associação Caiçara;168;ZE MILTON;1
4783;Associação Caiçara;168;MAURICIO COSTA;3
4784;Associação Caiçara;168;CAROL RODRIGUES;1
4785;Associação Caiçara;168;EILTON SANTIAGO;1
